/home/rani/SDCND/CarND-Behavioral-Cloning-P3/data3/IMG/center_2017_10_18_07_50_22_988.jpg,/home/rani/SDCND/CarND-Behavioral-Cloning-P3/data3/IMG/left_2017_10_18_07_50_22_988.jpg,/home/rani/SDCND/CarND-Behavioral-Cloning-P3/data3/IMG/right_2017_10_18_07_50_22_988.jpg,-0.1,0,0,1.397143
/home/rani/SDCND/CarND-Behavioral-Cloning-P3/data3/IMG/center_2017_10_18_07_50_23_082.jpg,/home/rani/SDCND/CarND-Behavioral-Cloning-P3/data3/IMG/left_2017_10_18_07_50_23_082.jpg,/home/rani/SDCND/CarND-Behavioral-Cloning-P3/data3/IMG/right_2017_10_18_07_50_23_082.jpg,-0.3,0,0,1.382256
/home/rani/SDCND/CarND-Behavioral-Cloning-P3/data3/IMG/center_2017_10_18_07_50_23_182.jpg,/home/rani/SDCND/CarND-Behavioral-Cloning-P3/data3/IMG/left_2017_10_18_07_50_23_182.jpg,/home/rani/SDCND/CarND-Behavioral-Cloning-P3/data3/IMG/right_2017_10_18_07_50_23_182.jpg,-0.5500001,0,0,1.359854
/home/rani/SDCND/CarND-Behavioral-Cloning-P3/data3/IMG/center_2017_10_18_07_50_23_282.jpg,/home/rani/SDCND/CarND-Behavioral-Cloning-P3/data3/IMG/left_2017_10_18_07_50_23_282.jpg,/home/rani/SDCND/CarND-Behavioral-Cloning-P3/data3/IMG/right_2017_10_18_07_50_23_282.jpg,-0.4031911,0,0,1.344872
/home/rani/SDCND/CarND-Behavioral-Cloning-P3/data3/IMG/center_2017_10_18_07_50_23_395.jpg,/home/rani/SDCND/CarND-Behavioral-Cloning-P3/data3/IMG/left_2017_10_18_07_50_23_395.jpg,/home/rani/SDCND/CarND-Behavioral-Cloning-P3/data3/IMG/right_2017_10_18_07_50_23_395.jpg,-0.1028008,0.3003902,0,1.57267
/home/rani/SDCND/CarND-Behavioral-Cloning-P3/data3/IMG/center_2017_10_18_07_50_23_582.jpg,/home/rani/SDCND/CarND-Behavioral-Cloning-P3/data3/IMG/left_2017_10_18_07_50_23_582.jpg,/home/rani/SDCND/CarND-Behavioral-Cloning-P3/data3/IMG/right_2017_10_18_07_50_23_582.jpg,-0.2,0.9008224,0,2.993756
/home/rani/SDCND/CarND-Behavioral-Cloning-P3/data3/IMG/center_2017_10_18_07_50_23_683.jpg,/home/rani/SDCND/CarND-Behavioral-Cloning-P3/data3/IMG/left_2017_10_18_07_50_23_683.jpg,/home/rani/SDCND/CarND-Behavioral-Cloning-P3/data3/IMG/right_2017_10_18_07_50_23_683.jpg,-0.5000001,1,0,4.359551
/home/rani/SDCND/CarND-Behavioral-Cloning-P3/data3/IMG/center_2017_10_18_07_50_23_781.jpg,/home/rani/SDCND/CarND-Behavioral-Cloning-P3/data3/IMG/left_2017_10_18_07_50_23_781.jpg,/home/rani/SDCND/CarND-Behavioral-Cloning-P3/data3/IMG/right_2017_10_18_07_50_23_781.jpg,-0.7,1,0,5.250799
/home/rani/SDCND/CarND-Behavioral-Cloning-P3/data3/IMG/center_2017_10_18_07_50_23_886.jpg,/home/rani/SDCND/CarND-Behavioral-Cloning-P3/data3/IMG/left_2017_10_18_07_50_23_886.jpg,/home/rani/SDCND/CarND-Behavioral-Cloning-P3/data3/IMG/right_2017_10_18_07_50_23_886.jpg,-0.8843675,1,0,6.543456
/home/rani/SDCND/CarND-Behavioral-Cloning-P3/data3/IMG/center_2017_10_18_07_50_23_982.jpg,/home/rani/SDCND/CarND-Behavioral-Cloning-P3/data3/IMG/left_2017_10_18_07_50_23_982.jpg,/home/rani/SDCND/CarND-Behavioral-Cloning-P3/data3/IMG/right_2017_10_18_07_50_23_982.jpg,-0.5940788,1,0,7.465228
/home/rani/SDCND/CarND-Behavioral-Cloning-P3/data3/IMG/center_2017_10_18_07_50_24_087.jpg,/home/rani/SDCND/CarND-Behavioral-Cloning-P3/data3/IMG/left_2017_10_18_07_50_24_087.jpg,/home/rani/SDCND/CarND-Behavioral-Cloning-P3/data3/IMG/right_2017_10_18_07_50_24_087.jpg,-0.2818446,0.8478251,0,8.769526
/home/rani/SDCND/CarND-Behavioral-Cloning-P3/data3/IMG/center_2017_10_18_07_50_24_153.jpg,/home/rani/SDCND/CarND-Behavioral-Cloning-P3/data3/IMG/left_2017_10_18_07_50_24_153.jpg,/home/rani/SDCND/CarND-Behavioral-Cloning-P3/data3/IMG/right_2017_10_18_07_50_24_153.jpg,-0.08130336,0.6472838,0,9.224649
/home/rani/SDCND/CarND-Behavioral-Cloning-P3/data3/IMG/center_2017_10_18_07_50_24_332.jpg,/home/rani/SDCND/CarND-Behavioral-Cloning-P3/data3/IMG/left_2017_10_18_07_50_24_332.jpg,/home/rani/SDCND/CarND-Behavioral-Cloning-P3/data3/IMG/right_2017_10_18_07_50_24_332.jpg,-0.1,0.1106503,0,9.803159
/home/rani/SDCND/CarND-Behavioral-Cloning-P3/data3/IMG/center_2017_10_18_07_50_24_440.jpg,/home/rani/SDCND/CarND-Behavioral-Cloning-P3/data3/IMG/left_2017_10_18_07_50_24_440.jpg,/home/rani/SDCND/CarND-Behavioral-Cloning-P3/data3/IMG/right_2017_10_18_07_50_24_440.jpg,-0.103029,0,0,9.711581
/home/rani/SDCND/CarND-Behavioral-Cloning-P3/data3/IMG/center_2017_10_18_07_50_24_700.jpg,/home/rani/SDCND/CarND-Behavioral-Cloning-P3/data3/IMG/left_2017_10_18_07_50_24_700.jpg,/home/rani/SDCND/CarND-Behavioral-Cloning-P3/data3/IMG/right_2017_10_18_07_50_24_700.jpg,-0.15,0,0,9.452195
